English words/sentences,French words/sentences
Do you want to go to a movie tonight?,Est-ce que tu veux aller voir un film ce soir ?
Do your homework before you watch TV.,Fais tes devoirs avant de regarder la télévision.
Do your homework before you watch TV.,Faites vos devoirs avant de regarder la télévision.
Do your parents leave you home alone?,Est-ce que tes parents te laissent seule à la maison ?
Do your parents leave you home alone?,Est-ce que vos parents vous laissent seuls chez vous ?
Does anyone have any other questions?,Qui que ce soit a-t-il de quelconques autres questions ?
Does he know how she feels about him?,Sait-il ce qu'elle éprouve à son égard ?
Does this mean what I think it means?,Est-ce que ceci signifie ce que je pense que ça signifie ?
Does this mean what I think it means?,Ceci signifie-t-il ce que je pense que ça signifie ?
Doesn't it sometimes just get to you?,"Est-ce que ça ne vous affecte simplement pas, parfois ?"
Doesn't it sometimes just get to you?,"Est-ce que ça ne t'affecte simplement pas, parfois ?"
Doesn't it sometimes just get to you?,"Cela ne t'affecte-t-il simplement pas, parfois ?"
Doesn't it sometimes just get to you?,"Cela ne vous affecte-t-il simplement pas, parfois ?"
Doing that is likely to be very hard.,Faire cela risque d'être très difficile.
Don't be afraid of seeing the doctor.,N'aie pas peur de consulter un médecin.
Don't be afraid of seeing the doctor.,N'ayez pas peur de consulter un médecin.
Don't be afraid of seeing the doctor.,N'aie pas peur de voir un médecin.
Don't be afraid to get your feet wet.,N'aie pas peur de te mouiller les pieds.
Don't breathe a word of it to anyone.,N'en soufflez mot à quiconque !
Don't call me when I'm at the office.,Ne m'appelez pas quand je suis au bureau.
Don't call me when I'm at the office.,Ne m'appelle pas quand je suis au bureau.
Don't carry more money than you need.,N'emportez pas plus d'argent que nécessaire.
Don't confuse Austria with Australia.,Ne confondez pas Autriche et Australie.
Don't cut in when others are talking.,N'interromps pas quand les autres parlent.
Don't do that. You're making Tom cry.,Ne fais pas ça. Tu fais pleurer Tom.
Don't forget to take out the garbage.,N'oublie pas de sortir les ordures !
Don't forget to take out the garbage.,N'oubliez pas de sortir les ordures !
Don't forget to take your medication.,N'oublie pas de prendre tes médicaments.
Don't get involved with those people.,Ne t'implique pas avec ces gens.
Don't interrupt me while I'm talking.,Ne m'interrompez pas quand je parle.
Don't keep me waiting here like this.,Ne me fais pas attendre ici comme ça.
Don't let the child play with knives.,Ne laisse pas le gosse jouer avec les couteaux.
Don't let them tell you you're crazy.,Ne les laissez pas vous dire que vous êtes fou.
Don't let them tell you you're crazy.,Ne les laissez pas vous dire que vous êtes folles.
Don't let them tell you you're crazy.,Ne les laissez pas vous dire que vous êtes fous.
Don't let them tell you you're crazy.,Ne les laissez pas vous dire que vous êtes folle.
Don't let them tell you you're crazy.,Ne les laisse pas te dire que tu es fou.
Don't let them tell you you're crazy.,Ne les laisse pas te dire que tu es folle.
Don't look a gift horse in the mouth.,A cheval donné on ne regarde pas les dents.
Don't open your umbrella in the hall.,N'ouvrez pas votre parapluie dans le hall.
Don't put anything on top of the box.,"Ne mettez rien sur cette boîte, s'il vous plaît."
Don't put anything on top of the box.,"Ne placez rien sur cette boîte, s'il vous plaît."
Don't take his remarks too literally.,Ne prends pas ses remarques trop au pied de la lettre.
Don't take it seriously. It's a joke.,Ne le prends pas sérieusement. C'est une blague.
Don't try to do two things at a time.,N'essaie pas de faire deux choses à la fois.
Don't try to do two things at a time.,N'essaie pas de faire deux choses en même temps.
Don't worry about such a silly thing.,Ne t'inquiète pas d'une chose aussi bête.
Don't worry. Everything will be fine.,Ne vous faites pas de souci ! Tout ira bien.
Don't worry. Everything will be fine.,Ne te fais pas de souci ! Tout ira bien.
Don't worry. Everything will be fine.,Ne t'en fais pas ! Tout ira bien.
Don't worry. They will be supervised.,Ne t'en fais pas. Ils seront supervisés.
Don't worry. They will be supervised.,Ne t'en fais pas. Elles seront supervisées.
Don't worry. They will be supervised.,Ne vous en faites pas. Ils seront supervisés.
Don't worry. They will be supervised.,Ne vous en faites pas. Elles seront supervisées.
Don't worry. This won't happen again.,Ne vous faites pas de souci ! Ça n'arrivera plus.
Don't worry. This won't happen again.,Ne te fais pas de souci ! Ça n'arrivera plus.
Don't you have anything better to do?,N'avez-vous rien de mieux à faire ?
Don't you have anything better to do?,N'as-tu pas mieux à faire ?
Don't you know how beautiful you are?,Ne sais-tu pas comme tu es belle ?
Don't you know how beautiful you are?,Ne savez-vous pas comme vous êtes belle ?
Don't you regret getting that tattoo?,Ne regrettes-tu pas d'avoir fait ce tatouage ?
Don't you regret getting that tattoo?,Ne regrettez-vous pas d'avoir fait ce tatouage ?
Don't you think I know my own father?,Ne penses-tu pas que je connaisse mon propre père ?
Don't you think I know my own father?,Ne pensez-vous pas que je connaisse mon propre père ?
Don't you want to ask me what I want?,Ne veux-tu pas me demander ce que je veux ?
Don't you want to have another child?,Tu ne veux pas un autre enfant?
Don't you want to take some time off?,Tu ne veux pas prendre un peu de congé ?
Drunken driving is a serious problem.,La conduite sous l'influence de l'alcool est un grave problème.
"Eat more, or you won't gain strength.","Mange davantage, ou tu ne te renforceras pas."
Eating too much may lead to sickness.,Trop manger peut rendre malade.
Either you or I must go in his place.,Vous ou moi devons y aller à sa place.
Elephants are in danger of dying out.,Les éléphants sont menacés d'extinction.
English cannot be mastered overnight.,On ne peut pas maîtriser l'anglais du jour au lendemain.
English is an international language.,L'anglais est une langue internationale.
English is like a universal language.,L'anglais est comme une langue universelle.
English is spoken all over the world.,L'anglais est parlé partout dans le monde.
English is the language of the world.,L'anglais est la langue du monde.
"Even without makeup, she's very cute.","Même sans maquillage, elle est très mignonne."
"Even without makeup, she's very cute.",Même sans maquillage elle est super mignonne.
Every student was asked one question.,On a posé à chaque élève une question.
Every student was asked one question.,On posa à chaque élève une question.
Everybody in the audience sang along.,Tous les membres de l'assistance chantèrent en chœur.
Everybody in the world desires peace.,Le monde entier désire la paix.
"Everybody makes mistakes, don't they?","Tout le monde commet des erreurs, pas vrai ?"
Everybody says I look like my father.,Tout le monde dit que je ressemble à mon père.
Everybody wants to live a happy life.,Tout le monde veut vivre une vie heureuse.
Everyone got something for Christmas.,Tout le monde a eu quelque chose pour Noël.
Everyone got something for Christmas.,Tout le monde eut quelque chose pour Noël.
Everyone knows that I don't like Tom.,Tout le monde sait que je n'aime pas Tom.
Everyone smiles in the same language.,Tout le monde sourit dans la même langue.
Everything I own is in this suitcase.,Tous ce que je possède est dans cette valise.
Everything will work out on schedule.,Tout fonctionnera selon l'horaire.
"Excuse me, but I can barely hear you.","Excusez-moi, mais vous êtes difficilement audible."
"Excuse me, but may I open the window?","Excusez-moi, mais puis-je ouvrir la fenêtre ?"
"Excuse me, but may I open the window?",Veuillez m'excuser mais puis-je ouvrir la fenêtre ?
"Excuse me, but may I open the window?",Je te prie de m'excuser mais puis-je ouvrir la fenêtre ?
"Father is out, but Mother is at home.","Père est sorti, mais Mère est à la maison."
Feminine logic is not always logical.,La logique féminine n'est pas toujours logique.
Few politicians admit their mistakes.,Peu de politiciens admettent leurs erreurs.
"First, let's talk about what Tom did.","Premièrement, parlons de ce que Tom a fait."
Flowers die if they don't have water.,Les fleurs meurent si elles n'ont pas d'eau.
"For dinner, we went back to my place.","Pour dîner, nous retournâmes chez moi."
"For further information, see page 16.",Pour plus d'information voyez page numéro 16.
"For further information, see page 16.",Pour plus d'information reportez-vous à la page 16.
"For further information, see page 16.",Pour plus d'information reportez-vous en page 16.
Foreigners often feel unwelcome here.,Les étrangers se sentent souvent de trop ici.
"Fortunately, they escaped the danger.","Par chance, ils ont échappé au danger."
Frank Zappa was an American musician.,Frank Zappa était un musicien américain.
"Frankly, I find that hard to believe.","Franchement, je trouve ça difficile à croire."
French was the language of diplomacy.,Le français était la langue de la diplomatie.
"From now on, let's only speak French.","À partir de maintenant, on ne parle que français."
"Generally, men are taller than women.","En général, les hommes sont plus grands que les femmes."
Go early in order to get a good seat.,Pars tôt pour avoir une bonne place.
Go to the store and buy us some food.,Va au magasin et achète-nous à manger.
God created the heaven and the earth.,Dieu créa le ciel et la terre.
God knows we did everything we could.,Dieu sait que nous avons fait tout ce que nous pouvions.
Hand in your homework by next Monday.,Remettez vos devoirs pour lundi prochain.
Hand in your homework by next Monday.,Remettez votre devoir pour lundi prochain !
Hand in your homework by next Monday.,Remets ton devoir pour lundi prochain !
Has Tom ever cooked anything for you?,C'est arrivé que Tom cuisine pour toi ?
Have you already completed this task?,As-tu déjà accompli cette tâche ?
Have you already signed the contract?,As-tu déjà signé le contrat ?
Have you already signed the contract?,Avez-vous déjà signé le contrat ?
Have you been told about the problem?,T'a-t-on parlé du problème ?
Have you been told about the problem?,Vous a-t-on parlé du problème ?
Have you been working there for long?,Cela fait-il longtemps que vous travailler là-bas ?
Have you been working there for long?,Cela fait-il longtemps que tu travailles là-bas ?
Have you even heard a word I've said?,As-tu entendu le moindre mot de ce que j'ai dit ?
Have you even heard a word I've said?,Avez-vous entendu le moindre mot de ce que j'ai dit ?
Have you ever watched sumo wrestling?,As-tu déjà assisté à un combat de sumo ?
Have you finished reading that novel?,As-tu fini de lire ce roman ?
Have you finished writing the report?,Avez-vous fini d'écrire le rapport ?
Have you looked in the bottom drawer?,As-tu regardé dans le tiroir du bas ?
Have you looked in the bottom drawer?,Avez-vous regardé dans le tiroir du bas ?
Have you noticed anything suspicious?,Avez-vous remarqué quoi que ce soit de suspect ?
Have you seen Tom's latest invention?,As-tu vu la toute dernière invention de Tom?
Have you seen the uncensored version?,As-tu vu la version non approuvée ?
Have you seen the uncensored version?,Avez-vous vu la version non approuvée ?
Have you seen the uncensored version?,As-tu vu la version non censurée ?
Have you seen the uncensored version?,Avez-vous vu la version non censurée ?
Have you signed the contract already?,As-tu déjà signé le contrat ?
Have you signed the contract already?,Avez-vous déjà signé le contrat ?
Have you solved all the problems yet?,As-tu déjà résolu tous les problèmes ?
Have you told anyone else about this?,As-tu parlé de ceci à quelqu'un d'autre ?
Have you told anyone else about this?,Avez-vous parlé de ceci à quelqu'un d'autre ?
Have you written in your diary today?,Avez-vous écrit dans votre journal intime aujourd'hui?
Have your paper on my desk by Monday.,Je veux ton papier sur mon bureau d'ici lundi.
Have your paper on my desk by Monday.,Je veux votre papier sur mon bureau d'ici lundi.
He accused her of having lied to him.,Il l'accusa de lui avoir menti.
He acquired French when he was young.,Il a appris le français dans sa jeunesse.
He admonished his son for being lazy.,Il sermonna son fils pour sa paresse.
He always values his wife's opinions.,Il donne toujours une grande valeur à l'opinion de sa femme.
He ascribed his success to hard work.,Il attribua son succès à son dur labeur.
He attends the same school that I do.,Il va à la même école que moi.
He banged on the table with his fist.,Il frappa du poing sur la table.
He believed that the earth was round.,Il croyait que la Terre était ronde.
He blamed others for his own failure.,Il accusa les autres de son propre échec.
He called out the name of the winner.,Il prononça le nom du gagnant.
He came to Tokyo at the age of three.,Il arriva à Tokyo à l'âge de trois ans.
He came to Tokyo at the age of three.,Il est arrivé à Tokyo à trois ans.
He came to see me in a different way.,Il en vint à me considérer différemment.
He can play both tennis and baseball.,Il peut jouer à la fois au tennis et au baseball.
He can speak Thai as well as English.,Il parle aussi bien thai qu'anglais.
He carried the suitcases to our room.,Il a porté nos valises à notre chambre.
He changed the topic of conversation.,Il a changé de sujet de conversation.
He comes and sees me once in a while.,Il vient me voir de temps à autre.
He committed one crime after another.,Il commit crime après crime.
He committed one crime after another.,Il commit crime sur crime.
He compared his car to the new model.,Il a comparé sa voiture avec une neuve.
He couldn't come because he was sick.,Il ne pouvait pas venir parce qu'il était malade.
He couldn't have put it more plainly.,Il n'aurait pas pu le dire plus clairement.
He crossed the river in a small boat.,Il a traversé la rivière dans un petit bateau.
He decided to submit his resignation.,Il a décidé de soumettre sa démission.
He did it not for me but for himself.,"Il ne l'a pas fait pour moi, mais pour lui-même."
He did what he promised to do for me.,Il fit ce qu'il promit de faire pour moi.
He did what he promised to do for me.,Il a fait ce qu'il a promis de faire pour moi.
He died before the ambulance arrived.,Il mourut avant que l'ambulance n'arrive.
He died before the ambulance arrived.,Il est décédé avant que l'ambulance n'arrive.
He died before the ambulance arrived.,Il décéda avant que l'ambulance n'arrive.
He died before the ambulance arrived.,Il est mort avant que l'ambulance n'arrive.
He does not have anyone to play with.,Il n’a personne avec qui jouer.
He doesn't look himself this morning.,Il n'est pas lui-même ce matin.
He doesn't take care of his children.,Il ne s'occupe pas de ses enfants.
He dried his wet clothes by the fire.,Il fit sécher ses vêtements près du feu.
He elbowed his way through the crowd.,Il joua des coudes pour se frayer un passage au milieu de la foule.
He excelled in music even as a child.,"Depuis tout petit, il est doué pour la musique."
He fell in love with a younger woman.,Il tomba amoureux d'une femme plus jeune.
He fell in love with a younger woman.,Il est tombé amoureux d'un femme plus jeune.
He fell in love with his best friend.,Il est tombé amoureux de son meilleur ami.
He fell in love with his best friend.,Il tomba amoureux de son meilleur ami.
He fell in love with his best friend.,Il est tombé amoureux de sa meilleure amie.
He fell in love with his best friend.,Il tomba amoureux de sa meilleure amie.
He felt in his pocket for his wallet.,Il plongea la main dans sa poche pour prendre son portefeuille.
He finally decided to propose to her.,Il se décida enfin à lui faire une demande en mariage.
He finds fault with everything I say.,Il critique tout ce que je dis.
He finds faults with everything I do.,Il trouve des fautes dans tout ce que je fais.
He finds pleasure in watching people.,Il trouve du plaisir à regarder les gens.
He finished it as quick as lightning.,Il l'a fini en un éclair.
He forgot to give back my dictionary.,Il a oublié de rendre mon dictionnaire.
He gave a tip as a sign of gratitude.,Il donna un pourboire en signe de gratitude.
He gave his blood to help his sister.,Il a donné son sang pour aider sa sœur.
He gives her everything she asks for.,Il lui donne tout ce qu'elle demande.
He goes to mass every Sunday morning.,Il va à la messe tous les dimanches matin.
He goes to the library to read books.,Il va à la bibliothèque pour lire des livres.
He got injured in a traffic accident.,Il a été blessé dans un accident de circulation.
He had an accident and broke his leg.,Il a eu un accident et s’est cassé la jambe.
He had his secretary type the report.,Il fit taper le rapport par sa secrétaire.
He had his secretary type the report.,Il fit taper le rapport par son secrétaire.
He had three sons who became lawyers.,Il avait trois fils qui devinrent avocats.
He has a basket full of strawberries.,Il a un panier rempli de fraises.
He has a daughter who is very pretty.,Il a une fille qui est très jolie.
He has a hard time remembering names.,Il n'est pas doué pour retenir les noms.
He has already finished his homework.,Il a déjà fait ses devoirs.
He has been in Japan for three years.,Il est au Japon depuis trois ans.
He has been on a diet for two months.,Il suit un régime depuis 2 mois.
He has brought shame upon his family.,Il a couvert sa famille de honte.
He has good reason to get very angry.,Il a de bonnes raisons d'être très en colère.
He has no close friends to talk with.,Il n'a pas d'ami proche avec qui parler.
He has something to do with the case.,Il a quelque chose à voir avec l'affaire.
He headed for the door at full speed.,Il courut vers la porte à toute vitesse.
He invented an excuse for being late.,Il inventa une excuse pour son retard.
He invested a lot of money in stocks.,Il a investi beaucoup d'argent en actions.
He is a student at Yushu High School.,Il est étudiant au lycée Yushu.
He is absorbed in the study of Latin.,Il est plongé dans les cours de latin.
He is always generous to poor people.,Il est toujours généreux envers les pauvres.
He is an authority on the humanities.,C'est une autorité en matière d'humanités.
He is bigger than all the other boys.,Il est plus grand que tous les autres garçons.
He is by far the wisest of the three.,Il est de loin le plus sage des trois.
He is familiar with Japanese culture.,Il est familier de la culture japonaise.
He is good for five thousand dollars.,Il marche pour 5000 dollars.
He is leaving for New York next week.,Il part pour New York la semaine prochaine.
He is less impatient than his father.,Il est moins impatient que son père.
He is making preparations for a trip.,Il fait les préparatifs pour un voyage.
He is no longer a member of our club.,Il n'est plus membre de notre club.
He is not the man that he used to be.,Il n'est plus le même homme.
He is proud of his father being rich.,Il est fier que son père soit riche.
He is saving in order to buy a house.,Il économise pour acheter une maison.
He is saving money for a trip abroad.,Il économise de l'argent pour un voyage à l'étranger.
He is trying hard to give up smoking.,Il fait des efforts pour arrêter de fumer.
He is used to that type of situation.,Il a l'habitude de ce genre de situation.
He is used to walking long distances.,Il est habitué à marcher sur de longues distances.
He is very particular about his food.,Il est très difficile en ce qui concerne sa nourriture.
He is what is called a man of action.,Il est ce qu'on appelle un homme d'action.
He is younger than me by three years.,Il est trois ans plus jeune que moi.
He isn't as energetic as he once was.,Il n'est pas aussi énergique qu'il l'était.
He keeps all his savings in the bank.,Il garde toutes ses économies à la banque.
He keeps all his savings in the bank.,Il conserve toutes ses économies à la banque.
He knows a lot about foreign affairs.,Il sait beaucoup de choses en matière d'affaires étrangères.
He left Japan at the end of the year.,Il a quitté le Japon à la fin de l'année.
He left his daughter a great fortune.,Il laissa à sa fille une grande fortune.
He left his wife an enormous fortune.,Il a laissé une énorme fortune à sa femme.
He let his dog run free in the field.,Il laissa son chien courir librement dans le champ.
He listened with his ear to the door.,Il écouta l'oreille collée à la porte.
He lived abroad for much of his life.,Il a vécu à l'étranger la majeure partie de sa vie.
He lives as if he were a millionaire.,Il vit comme s'il était millionnaire.
He lives in the western part of town.,Il vit à l'ouest de la ville.
He looked as if he knew all about it.,Il avait l'air de tout connaître du sujet.
He lost himself quickly in the crowd.,Il s'est rapidement fondu dans la foule.
He made the company what it is today.,Il a fait de l'entreprise ce qu'elle est aujourd'hui.
He makes mistakes like everyone else.,"Il commet des erreurs, comme tous les autres."
He meets his girlfriend on Saturdays.,Il rencontre sa petite amie le samedi.
He mistook me for my younger brother.,Il m'a confondu avec mon petit frère.
He must be crazy to say such a thing.,Il doit être fou pour dire une chose pareille.
He never appears before nine o'clock.,Il n'arrive jamais avant neuf heures.
He often eats out on Saturday nights.,Il mange souvent à l'extérieur les samedis soirs.
He passed his property on to his son.,Il passa son bien à son fils.
He played a key role in the movement.,Il a joué un rôle clé dans le mouvement.
He presented an argument for the war.,Il présenta un argument en faveur de la guerre.
He prided himself on his punctuality.,Il faisait de sa ponctualité une fierté.
He promptly coped with the situation.,Il a promptement fait face à la situation.
He put a hand gently on her shoulder.,Il posa la main gentiment sur son épaule.
He put aside a few dollars each week.,Il mettait quelques dollars de côté chaque semaine.
He puts aside some money every month.,Il met quelque argent de côté tous les mois.
He puts ten dollars aside every week.,Il met dix dollars de côté chaque semaine.
He ran at the sight of the policeman.,Il s'enfuit dès qu'il vit le policier.
He ran away so he wouldn't be caught.,"Il prit la fuite, pour ne pas être arrêté."
He ran away so he wouldn't be caught.,"Il prit la fuite, pour ne pas être pris."
He ran away so he wouldn't be caught.,"Il a pris la fuite, pour ne pas être arrêté."
He ran away so he wouldn't be caught.,"Il a pris la fuite, pour ne pas être pris."
He ran so he would get there on time.,Il courut afin d'y parvenir à temps.
He ran so he would get there on time.,Il a couru afin d'y parvenir à temps.
He ran toward me as fast as he could.,Il courut vers moi du plus vite qu'il put.
He recommended this dictionary to me.,Il m'a conseillé ce dictionnaire.
He retorted that it was all my fault.,Il me rétorqua que tout était de ma faute.
He returned home by way of Hong Kong.,Il rentra à la maison en passant par Hong Kong.
He said he had been to Hawaii before.,Il a dit qu'il a déjà été à Hawaii.
He said he would see me the next day.,Il a dit qu'il me verrait le jour suivant.
He said that he would call you later.,Il a dit qu'il t'appellerait plus tard.
He says that he enjoyed it very much.,Il dit qu'il y a trouvé beaucoup de plaisir.
He says that he enjoyed it very much.,Il dit qu'il y a pris beaucoup de plaisir.
He says that he enjoyed it very much.,Il dit qu'il y a pris beaucoup plaisir.
He says that he enjoyed it very much.,Il dit que ça lui a beaucoup plu.
He says that he wants to settle down.,Il dit qu'il veut s'assagir.
He says that he wants to settle down.,Il dit qu'il veut se calmer.
He seemed unconscious of my presence.,Il ne semblait pas conscient de ma présence.
He sees everything in terms of money.,Il voit tout en termes d'argent.
He selected a Christmas gift for her.,Il a choisi un cadeau de Noël pour elle.
He selected a Christmas gift for her.,Il lui a choisi un cadeau de Noël.
He should have taken the examination.,Il aurait dû passer l'examen.
He shoved the letter into his pocket.,Il fourra la lettre dans sa poche.
He showed his photograph album to me.,Il m'a montré son album photo.
He showed his photograph album to me.,Il m'a montré son album de photos.
He showed his photograph album to me.,Il me montra son album photo.
He shrank back in the face of danger.,Il recula face au danger.
He slammed the door right in my face.,Il m'a claqué la porte au nez.
He slipped while crossing the street.,Il a glissé en traversant la rue.
He smiled at me and got on the train.,Il me sourit et monta dans le train.
He smoked as if nothing had happened.,Il fumait comme si rien ne s'était passé.
He sometimes ate out with his family.,Il sortait parfois manger avec sa famille.
He spent a lot of money this weekend.,Il a dépensé beaucoup d'argent cette fin de semaine.
He spent a lot of money this weekend.,Il a dépensé beaucoup d'argent ce week-end.
He stood face to face with his enemy.,Il a fait face à son ennemi.
He studies computational linguistics.,Il étudie l'informatique linguistique.
He threw away a bunch of old letters.,Il a jeté de nombreuses vieilles lettres.
He told his son an interesting story.,Il raconta une histoire intéressante à son fils.
He took a quick look at the magazine.,Il jeta un coup d’œil rapide au magazine.
He took advantage of the opportunity.,Il a sauté sur l'occasion.
He took advantage of the opportunity.,Il sauta sur l'occasion.
He took his wallet out of his pocket.,Il sortit son portefeuille de sa poche.
He took out a dollar from his wallet.,Il sortit un dollar de son portefeuille.
He took pity on me and helped me out.,Il a eu pitié de moi et m'a aidé à m'en sortir.
He treats me as if I were a stranger.,Il me traite comme si j'étais un étranger.
He tried to unify the various groups.,Il a essayé d'unifier les différents groupes.
He trimmed his beard for the wedding.,Il tailla sa barbe pour le mariage.
"He used to smoke, but now he doesn't.","Avant il fumait, mais maintenant il a arrêté."
He walked back and forth in the room.,Il allait et venait dans la pièce.
He wanted to teach English at school.,Il a voulu enseigner l'anglais à l'école.
He was absent from school for a week.,Il fut absent de l'école durant une semaine.
He was accompanied by his girlfriend.,Il était accompagné de sa petite amie.
He was always drinking in those days.,Il était toujours en train de boire à cette époque.
He was angry that I had insulted him.,Il était en colère que je l'aie insulté.
He was born in a small town in Italy.,Il est né dans une petite ville de l'Italie.
He was brought up by her grandmother.,Il a été élevé par sa grand-mère.
He was driving the car at full speed.,Il conduisait la voiture à pleine vitesse.
He was impatient to see his daughter.,Il était impatient de voir sa fille.
He was killed in a railroad accident.,Il a été tué dans un accident de la route.
He was meditating on his future life.,Il a médité sur sa vie future.
He was my best friend in high school.,C'était mon meilleur ami au collège.
He was my best friend in high school.,C'était mon meilleur ami au lycée.
He was snoring loudly while he slept.,Il ronflait bruyamment pendant son sommeil.
He was standing at the street corner.,Il était debout au coin de la rue.
He was standing at the street corner.,Il se tenait au coin de la rue.
"He was tired, but he kept on working.",Il était fatigué mais il continuait à travailler.
He was too feeble to do manual labor.,Il était trop faible pour faire du travail manuel.
He was wise not to participate in it.,Il a été avisé de ne pas y participer.
He wasn't long in making up his mind.,Il ne fut pas long à se décider.
He went from Tokyo to Osaka by plane.,Il voyagea par avion de Tokyo à Osaka.
He went from Tokyo to Osaka by plane.,Il est allé de Tokyo à Osaka en avion.
He went to America to study medicine.,Il alla en Amérique étudier la médecine.
He went to school to study yesterday.,"Hier, il est allé à l'école étudier."
He will be my deputy while I am away.,Il sera mon remplaçant pendant que je serai parti.
He will play tennis with his friends.,Il jouera au tennis avec ses amis.
He will play tennis with his friends.,Il jouera au tennis avec ses amies.
He wiped his hands on a handkerchief.,Il essuya ses mains dans un mouchoir.
He wiped the sweat from his forehead.,Il essuya la sueur de son front.
He worked hard to save up some money.,Il travailla dur pour économiser de l'argent.
He's an advocate of barefoot running.,Il est partisan de la course pieds nus.
He's not going to visit you tomorrow.,Il ne vous rendra pas visite demain.
He's nothing more than a common thug.,Il n'est rien d'autre qu'un vulgaire voyou.
He's the king's most trusted advisor.,Il est le conseiller le plus proche du roi.
He's walking around in his underwear.,Il se promène en sous-vêtements.
Health is more important than wealth.,La santé est plus importante que la richesse.
Heavy rains fell for more than a day.,Il plut des cordes durant plus d'une journée.
Heavy rains fell for more than a day.,De fortes pluies tombèrent durant plus d'une journée.
Her anxiety was apparent to everyone.,Son anxiété était visible par tous.
Her classmates do not appreciate her.,Ses camarades de classe ne l'apprécient pas.
Her fiancé gave her a very big ring.,Son fiancé lui offrit une très grosse bague.
Her mother is a most beautiful woman.,Sa mère est une femme magnifique.
Her name is known all over the world.,Son nom est connu à travers le monde.
Her passing the exam is a sure thing.,Dix contre un qu'elle réussira l'examen.
"Her wishes, it seems, have come true.",Il semble que ses souhaits aient été exaucés.
"Her wishes, it seems, have come true.",Il semble que ses souhaits se soient réalisés.
Her youngest child is five years old.,Son plus jeune enfant a cinq ans.
Here are the documents you asked for.,Voici les documents que tu voulais.
Here are the documents you asked for.,Voici les documents que vous vouliez.
"Hey, what are you guys talking about?","Eh les gars, de quoi parlez-vous ?"
"Hi, my name is Tom. What's your name?","Salut, je suis Tom. Quel est ton nom?"
His answer was far from satisfactory.,Sa réponse fut loin d'être satisfaisante.
His attempt to escape was successful.,Sa tentative d'évasion fut couronnée de succès.
His attempt to escape was successful.,Sa tentative d'évasion a réussi.
His behavior was anything but polite.,Sa conduite était tout sauf courtoise.
His crime deserved the death penalty.,Son crime méritait la peine de mort.
His dog follows him wherever he goes.,Son chien le suit où qu'il aille.
His essay was full of original ideas.,Sa rédaction était remplie d'idées originales.
His explanation was not satisfactory.,Son explication n'était pas satisfaisante.
His house is at the foot of Mt. Fuji.,Sa maison est au pied du Mont Fuji.
His house is near the subway station.,Sa maison est proche du métro.
His house was broken into last night.,Sa maison a été cambriolée la nuit dernière.
His laptop is already five years old.,Son portable a déjà cinq ans.
His mother is worried sick about him.,Sa mère est malade d'inquiétude à son sujet.
His name is known all over the world.,Son nom est connu à travers le monde entier.
His novel is beyond my comprehension.,Son roman m'est incompréhensible.
His stories entertained us for hours.,Ses histoires nous ont divertis pendant des heures.
His story is well worth listening to.,Son histoire vaut bien la peine d'être écoutée.
His way of thinking is very childish.,Ses pensées sont vraiment puériles.
His wounded leg began to bleed again.,Sa jambe blessée se mit à saigner de nouveau.
Honesty isn't always the best policy.,L'honnêteté n'est pas toujours la meilleure politique.
"Hopefully, Tom will get into Harvard.",Espérons que Tom entrera à Harvard.
How are we going to pay for all this?,Comment allons-nous payer pour tout ceci ?
How are you getting along these days?,Comment vont les choses pour toi ces derniers temps ?
How can I tell if I'm really in love?,Comment puis-je savoir que je suis vraiment amoureux ?
How can I tell if I'm really in love?,Comment puis-je savoir que je suis vraiment amoureuse ?
How can you say such a foolish thing?,Comment peux-tu dire quelque chose d'aussi stupide ?
How can you say such a foolish thing?,Comment pouvez-vous dire quelque chose d'aussi stupide ?
How could something like this happen?,Comment quelque chose comme ceci a-t-il pu se produire ?
How could you not tell me about this?,Comment as-tu pu ne pas m'en parler ?
How could you not tell me about this?,Comment avez-vous pu ne pas m'en parler ?
How did they come by all that wealth?,Comment sont-ils devenus si riches ?
How did you come to know one another?,Comment avez-vous fait connaissance ?
How did you come up with that answer?,Comment es-tu parvenu à cette réponse ?
How did you come up with that answer?,Comment es-tu parvenue à cette réponse ?
How did you come up with that answer?,Comment êtes-vous parvenu à cette réponse ?
How did you come up with that answer?,Comment êtes-vous parvenue à cette réponse ?
How did you come up with that answer?,Comment êtes-vous parvenus à cette réponse ?
How did you come up with that answer?,Comment êtes-vous parvenues à cette réponse ?
How did you find out where Tom lives?,Comment as-tu découvert où Tom habitait ?
How did you find out where Tom lives?,Comment avez-vous découvert où Tom habitait ?
How did you know what I was thinking?,Comment savais-tu ce que je pensais ?
How did you know what I was thinking?,Comment saviez-vous ce que je pensais ?
How did you know who to give that to?,Comment saviez-vous à qui le remettre ?
How did you know who to give that to?,Comment savais-tu à qui le remettre ?
How do you know how deep the lake is?,Comment savez-vous quelle profondeur a le lac ?
How do you know how deep the lake is?,Comment sais-tu quelle profondeur a le lac ?
How do you put up with all the noise?,Comment supportez-vous tout ce bruit ?
How do you put up with all the noise?,Comment supportes-tu tout ce bruit ?
How does Tom's suggestion strike you?,Que penses-tu de la proposition de Tom?
How exactly am I supposed to do that?,Comment suis-je supposé faire cela ?
How exactly am I supposed to do that?,Comment suis-je censée faire cela ?
How far is it from here to the hotel?,Quelle distance y a-t-il d'ici à l'hôtel ?
